ID,Court Number 1,Court Number 2,Court Number 3,Court Number 4,Case Type,Jury Sworn Date,Trial End Date,Co-Defendant,Trial Length Days,Convicted,Concluded,Trial Outcome,Crime Description
501,15025127,,,,Felony,2016/02/18,2016/03/02,N,13,Convicted,Concluded,Convicted,Robbery 2nd Degre
502,15010588,,,,Felony,2016/01/19,2016/03/02,N,43,Convicted,Concluded,Convicted,Human Trafficking
503,16001596,,,,Misdemeanor,2016/02/26,2016/03/02,N,5,Convicted,Concluded,Convicted,Trespass
504,15023575,,,,Misdemeanor,2016/02/29,2016/03/02,N,2,Convicted,Concluded,Convicted,Stay Away Violati
505,15022749,,,,Misdemeanor,2016/02/09,2016/03/04,N,24,Not Convicted,Concluded,Not Convicted,Gun-Misdemeanor
506,16001710,,,,Misdemeanor,2016/03/02,2016/03/04,N,2,Not Convicted,Concluded,Not Convicted,Gun-Misdemeanor
507,15026917,,,,Misdemeanor,2016/03/02,2016/03/08,N,6,Not Convicted,Not Concluded,Mistrial,DUI
508,14024825,,,,Misdemeanor,2016/03/02,2016/03/08,N,6,Convicted,Concluded,Convicted,Domestic Violence
509,15021590,15020526,,,Felony,2016/03/02,2016/03/10,N,8,Convicted,Concluded,Convicted,Theft-Non Auto
510,2485909,,,,Misdemeanor,2016/03/07,2016/03/11,N,4,Convicted,Concluded,Convicted,DUI
511,15010785,,,,Felony,2016/02/11,2016/03/14,N,32,Convicted,Concluded,Convicted,Assault-Felony
512,14031864,,,,Misdemeanor,2016/03/09,2016/03/15,N,6,Convicted,Concluded,Convicted,DUI
513,15026325,,,,Felony,2016/03/02,2016/03/15,N,13,Convicted,Concluded,Convicted,Threats
514,15016609,,,,Misdemeanor,2016/03/11,2016/03/16,N,5,Convicted,Concluded,Convicted,DUI
515,15018865,,,,Felony,2016/02/24,2016/03/17,N,22,Convicted,Concluded,Convicted,Burglary-Resident
516,15027311,,,,Misdemeanor,2016/03/17,2016/03/22,N,5,Convicted,Concluded,Convicted,Assault-Misdemean
517,14027704,,,,Misdemeanor,2016/03/15,2016/03/22,N,7,Not Convicted,Not Concluded,Mistrial,Assault-Misdemean
518,15012580,,,,Felony,2016/03/01,2016/03/23,N,22,Convicted,Concluded,Convicted,Sexual Assault
519,15025871,,,,Felony,2016/03/09,2016/03/23,Y,14,Convicted,Concluded,Convicted,Gun-Felony
520,15026099,,,,Felony,2016/03/09,2016/03/23,Y,14,Not Convicted,Not Concluded,Mistrial,Gun-Felony
521,15023281,,,,Felony,2016/03/16,2016/03/23,N,7,Not Convicted,Not Concluded,Mistrial,Robbery 2nd Degre
522,15023777,,,,Felony,2016/03/15,2016/03/25,N,10,Convicted,Concluded,Convicted,Assault-Felony
523,15019326,,,,Misdemeanor,2016/03/22,2016/03/28,N,6,Convicted,Concluded,Convicted,Stalking
524,15009459,,,,Misdemeanor,2016/03/16,2016/03/29,N,13,Convicted,Concluded,Convicted,DUI
525,2484012,,,,Misdemeanor,2016/03/28,2016/03/30,N,2,Convicted,Concluded,Convicted,Theft- Non-Auto
526,15026241,,,,Felony,2016/03/30,2016/03/30,N,0,Convicted,Concluded,Convicted,Assault-Felony
527,14001100,,,,Misdemeanor,2016/03/28,2016/04/01,N,4,Convicted,Concluded,Convicted,DUI
528,15023857,,,,Misdemeanor,2016/03/28,2016/04/01,N,4,Convicted,Concluded,Convicted,DUI
529,15022627,,,,Felony,2016/03/22,2016/04/04,N,13,Convicted,Concluded,Convicted,Evading
530,2489954,,,,Misdemeanor,2016/03/30,2016/04/05,N,6,Convicted,Concluded,Convicted,Assault-Misdemean
531,15003312,,,,Misdemeanor,2016/03/29,2016/04/05,N,7,Convicted,Concluded,Convicted,Indecent Exposure
532,15028191,,,,Felony,2016/03/28,2016/04/05,N,8,Not Convicted,Concluded,Not Convicted,Robbery 2nd Degre
533,13033957,,,,Felony,2016/02/23,2016/04/06,N,43,Not Convicted,Not Concluded,Mistrial,Homicide
534,16002584,,,,Misdemeanor,2016/04/04,2016/04/07,N,3,Not Convicted,Concluded,Not Convicted,DUI
535,2479171,,,,Misdemeanor,2016/04/04,2016/04/07,N,3,Not Convicted,Not Concluded,Mistrial,Gun-Misdemeanor
536,15024233,,,,Misdemeanor,2016/03/30,2016/04/11,N,12,Convicted,Concluded,Convicted,Assault-Misdemean
537,16002526,,,,Misdemeanor,2016/04/07,2016/04/12,N,5,Convicted,Concluded,Convicted,DUI
538,14024890,,,,Felony,2016/03/22,2016/04/12,N,21,Not Convicted,Not Concluded,Mistrial,Sexual Assault
539,15003523,,,,Misdemeanor,2016/04/04,2016/04/13,N,9,Not Convicted,Not Concluded,Mistrial,DUI
540,15001596,,,,Misdemeanor,2016/04/11,2016/04/13,N,2,Not Convicted,Concluded,Not Convicted,Sexual Assault
541,16004123,,,,Misdemeanor,2016/04/05,2016/04/13,N,8,Convicted,Concluded,Convicted,Child Endangermen
542,16004123,,,,Misdemeanor,2016/04/05,2016/04/13,N,8,Convicted,Concluded,Convicted,Child Endangermen
543,15026825,,,,Felony,2016/04/08,2016/04/14,N,6,Not Convicted,Concluded,Not Convicted,Assault-Felony
544,15028216,,,,Misdemeanor,2016/04/11,2016/04/14,N,3,Convicted,Concluded,Convicted,Theft- Non-Auto
545,14018191,,,,Felony,2016/04/11,2016/04/14,N,3,Not Convicted,Not Concluded,Mistrial,Narcotics
546,15022353,,,,Felony,2016/04/01,2016/04/15,N,14,Convicted,Concluded,Convicted,Sexual Assault
547,14031213,,,,Misdemeanor,2016/04/11,2016/04/18,N,7,Not Convicted,Not Concluded,Mistrial,Vehicular Homicid
548,14024794,14029878,14029878,14024794,Misdemeanor,2016/04/07,2016/04/18,N,11,Convicted,Concluded,Convicted,DUI
549,15009875,,,,Misdemeanor,2016/04/18,2016/04/18,N,0,Not Convicted,Concluded,Not Convicted,Stay Away Violati
550,15019991,,,,Misdemeanor,2016/04/14,2016/04/18,N,4,Convicted,Concluded,Convicted,Gun-Misdemeanor
551,16004500,,,,Misdemeanor,2016/04/08,2016/04/18,N,10,Convicted,Concluded,Convicted,Assault-Misdemean
552,2491249,,,,Misdemeanor,2016/04/13,2016/04/19,N,6,Not Convicted,Concluded,Not Convicted,DUI
553,15021098,,,,Misdemeanor,2016/04/13,2016/04/19,N,6,Convicted,Concluded,Convicted,DUI
554,14029213,,,,Felony,2016/04/06,2016/04/19,N,13,Not Convicted,Not Concluded,Mistrial,Attempted Homicid
555,14011569,,,,Misdemeanor,2016/04/20,2016/04/25,N,5,Convicted,Concluded,Convicted,DUI
556,16002927,,,,Misdemeanor,2016/04/21,2016/04/26,N,5,Not Convicted,Not Concluded,Mistrial,DUI
557,15017753,,,,Misdemeanor,2016/04/21,2016/04/27,N,6,Convicted,Concluded,Convicted,DUI
558,14030279,,,,Felony,2016/04/28,2016/04/28,N,0,Convicted,Concluded,Convicted,Robbery 2nd Degre
559,15015851,,,,Felony,2016/04/21,2016/04/28,N,7,Convicted,Concluded,Convicted,Burglary-Resident
560,14017346,,,,Misdemeanor,2016/04/21,2016/05/04,N,13,Convicted,Concluded,Convicted,Evading
561,15016455,,,,Misdemeanor,2016/05/02,2016/05/06,N,4,Convicted,Concluded,Convicted,DUI
562,16002623,,,,Misdemeanor,2016/05/03,2016/05/06,Y,3,Convicted,Concluded,Convicted,Threats
563,16002622,,,,Misdemeanor,2016/05/03,2016/05/06,Y,3,Convicted,Concluded,Convicted,Threats
564,15013110,,,,Felony,2016/04/11,2016/05/09,N,28,Not Convicted,Not Concluded,Mistrial,Attempted Homicid
565,16006295,,,,Misdemeanor,2016/05/03,2016/05/09,N,6,Not Convicted,Concluded,Not Convicted,Assault-Misdemean
566,15000647,14023990,,,Misdemeanor,2016/05/05,2016/05/11,N,6,Convicted,Concluded,Convicted,Auto Theft
567,16005406,,,,Misdemeanor,2016/05/11,2016/05/11,N,0,Convicted,Concluded,Convicted,Assault-Misdemean
568,16002657,,,,Felony,2016/05/02,2016/05/11,N,9,Convicted,Concluded,Convicted,Assault-Felony
569,16006551,,,,Misdemeanor,2016/05/10,2016/05/16,N,6,Convicted,Concluded,Convicted,Elder Abuse-Physi
570,16001811,,,,Felony,2016/05/09,2016/05/16,N,7,Convicted,Concluded,Convicted,Burglary-Auto
571,15018333,,,,Misdemeanor,2016/05/13,2016/05/19,N,6,Convicted,Concluded,Convicted,DUI
572,2029623,,,,CV,2016/05/09,2016/05/23,N,14,Not Convicted,Concluded,Not Convicted,NA
573,15021589,,,,Misdemeanor,2016/05/18,2016/05/24,N,6,Convicted,Concluded,Convicted,Theft- Non-Auto
574,2159877,,,,Felony,2016/04/08,2016/05/24,N,46,Convicted,Concluded,Convicted,NA
575,15023585,,,,Misdemeanor,2016/05/19,2016/05/25,N,6,Convicted,Concluded,Convicted,DUI
576,2491421,,,,Misdemeanor,2016/05/23,2016/05/25,N,2,Convicted,Concluded,Convicted,Theft- Non-Auto
577,16000397,,,,Misdemeanor,2016/05/20,2016/05/25,N,5,Not Convicted,Concluded,Not Convicted,DUI
578,15028202,,,,Felony,2016/05/03,2016/05/26,N,23,Not Convicted,Not Concluded,Mistrial,Robbery 1st Degre
579,14015311,,,,Misdemeanor,2016/05/19,2016/05/26,N,7,Convicted,Concluded,Convicted,DUI
580,15026160,,,,Felony,2016/05/05,2016/06/01,N,27,Convicted,Concluded,Convicted,Assault-Felony
581,2492938,,,,Misdemeanor,2016/05/27,2016/06/01,N,5,Convicted,Concluded,Convicted,Hit and Run
582,15014853,,,,Felony,2016/05/25,2016/06/03,N,9,Convicted,Concluded,Convicted,Burglary-Resident
583,16005685,,,,Misdemeanor,2016/06/03,2016/06/06,N,3,Not Convicted,Concluded,Not Convicted,Assault-Misdemean
584,15028206,,,,Felony,2016/05/12,2016/06/06,N,25,Convicted,Concluded,Convicted,Assault-Felony
585,15023001,,,,Misdemeanor,2016/05/31,2016/06/07,N,7,Not Convicted,Concluded,Not Convicted,Child Physical Ab
586,13030723,,,,Felony,2016/05/12,2016/06/08,N,27,Convicted,Concluded,Convicted,Robbery 2nd Degre
587,15013689,,,,Felony,2016/05/31,2016/06/09,N,9,Convicted,Concluded,Convicted,Burglary-Resident
588,16006898,,,,Misdemeanor,2016/06/01,2016/06/10,N,9,Convicted,Concluded,Convicted,Stay Away Violati
589,16002075,,,,Misdemeanor,2016/06/07,2016/06/13,N,6,Convicted,Concluded,Convicted,DUI
590,15005328,,,,Misdemeanor,2016/06/08,2016/06/13,N,5,Convicted,Concluded,Convicted,Child Sexual Abus
591,14033189,,,,Felony,2016/05/31,2016/06/14,N,14,Not Convicted,Not Concluded,Mistrial,Assault-Felony
592,14030283,,,,Felony,2016/06/15,2016/06/16,N,1,Convicted,Concluded,Convicted,Robbery 2nd Degre
593,15028017,,,,Misdemeanor,2016/06/07,2016/06/16,N,9,Convicted,Concluded,Convicted,Indecent Exposure
594,16006862,,,,Misdemeanor,2016/06/10,2016/06/16,N,6,Not Convicted,Concluded,Not Convicted,DUI
595,15016950,,,,Misdemeanor,2016/06/14,2016/06/17,N,3,Convicted,Concluded,Convicted,DUI
596,12019180,,,,Felony,2016/05/04,2016/06/17,N,44,Not Convicted,Concluded,Not Convicted,Child Abuse
597,15006269,,,,Misdemeanor,2016/06/14,2016/06/17,N,3,Convicted,Concluded,Convicted,DUI
598,2490953,,,,Misdemeanor,2016/05/12,2016/06/18,N,37,Convicted,Concluded,Convicted,DUI
599,16004810,,,,Felony,2016/06/15,2016/06/21,N,6,Convicted,Concluded,Convicted,Burglary-Auto
600,16004605,,,,Felony,2016/06/07,2016/06/21,N,14,Convicted,Concluded,Convicted,Assault-Felony
601,15022978,,,,Misdemeanor,2016/06/17,2016/06/21,N,4,Convicted,Concluded,Convicted,DUI
602,15006231,,,,Misdemeanor,2016/06/20,2016/06/22,N,2,Convicted,Concluded,Convicted,DUI
603,14025528,,,,Felony,2016/05/26,2016/06/22,N,27,Convicted,Concluded,Convicted,Sexual Assault
604,16003091,,,,Felony,2016/06/16,2016/06/23,N,7,Convicted,Concluded,Convicted,Auto Theft
605,16003940,,,,Misdemeanor,2016/06/16,2016/06/23,N,7,Convicted,Concluded,Convicted,Assault-Misdemean
606,16007945,,,,Misdemeanor,2016/06/23,2016/06/28,N,5,Not Convicted,Not Concluded,Mistrial,Vandalism
607,15023283,,,,Misdemeanor,2016/06/28,2016/06/30,N,2,Convicted,Concluded,Convicted,DUI
608,15026035,,,,Misdemeanor,2016/06/27,2016/07/01,N,4,Convicted,Concluded,Convicted,DUI
609,14011735,,,,Misdemeanor,2016/06/30,2016/07/05,N,5,Not Convicted,Concluded,Not Convicted,DUI
610,15024033,,,,Felony,2016/06/20,2016/07/06,N,16,Convicted,Concluded,Convicted,Robbery 2nd Degre
611,16009374,,,,Misdemeanor,2016/06/30,2016/07/06,N,6,Convicted,Concluded,Convicted,Other-Misdemeanor
612,15023230,,,,Misdemeanor,2016/06/30,2016/07/07,N,7,Convicted,Concluded,Convicted,DUI
613,15012238,,,,Misdemeanor,2016/06/24,2016/07/07,N,13,Not Convicted,Not Concluded,Mistrial,DUI
614,16004865,,,,Felony,2016/06/22,2016/07/08,N,16,Not Convicted,Not Concluded,Mistrial,Gun-Felony
615,15011738,,,,Misdemeanor,2016/07/05,2016/07/11,N,6,Convicted,Concluded,Convicted,DUI
616,15028149,,,,Misdemeanor,2016/07/08,2016/07/13,N,5,Convicted,Concluded,Convicted,DUI
617,2486231,,,,Misdemeanor,2016/07/07,2016/07/13,N,6,Not Convicted,Not Concluded,Mistrial,Assault-Misdemean
618,15018476,,,,Felony,2016/06/14,2016/07/14,N,30,Not Convicted,Not Concluded,Mistrial,Child Endangermen
619,15012180,,,,Misdemeanor,2016/07/12,2016/07/15,N,3,Not Convicted,Not Concluded,Mistrial,DUI
620,15023019,,,,Misdemeanor,2016/07/14,2016/07/20,N,6,Convicted,Concluded,Convicted,Resist/Obstruct/D
621,16000421,,,,Felony,2016/07/13,2016/07/21,N,8,Convicted,Concluded,Convicted,Robbery 2nd Degre
622,15023270,,,,Misdemeanor,2016/07/18,2016/07/21,N,3,Not Convicted,Not Concluded,Mistrial,DUI
623,15027375,,,,Misdemeanor,2016/07/20,2016/07/22,N,2,Convicted,Concluded,Convicted,DUI
624,16001966,,,,Misdemeanor,2016/07/19,2016/07/22,N,3,Convicted,Concluded,Convicted,DUI
625,16009546,,,,Misdemeanor,2016/07/19,2016/07/22,N,3,Not Convicted,Not Concluded,Mistrial,DUI
626,14024890,,,,Felony,2016/07/12,2016/07/26,N,14,Convicted,Concluded,Convicted,Sexual Assault
627,15019339,,,,Felony,2016/07/19,2016/07/26,N,7,Convicted,Concluded,Convicted,Theft-Non Auto
628,16003046,,,,Misdemeanor,2016/07/26,2016/08/01,N,6,Convicted,Concluded,Convicted,DUI
629,15020186,,,,Felony,2016/07/20,2016/08/02,N,13,Convicted,Concluded,Convicted,Burglary-Resident
630,16009235,,,,Misdemeanor,2016/07/27,2016/08/02,N,6,Convicted,Concluded,Convicted,Assault-Misdemean
631,16000074,,,,Misdemeanor,2016/07/28,2016/08/04,N,7,Convicted,Concluded,Convicted,DUI
632,16006767,,,,Felony,2016/07/20,2016/08/04,N,15,Convicted,Concluded,Convicted,Assault-Felony
633,16009337,,,,Misdemeanor,2016/08/03,2016/08/08,N,5,Convicted,Concluded,Convicted,Assault-Misdemean
634,16008747,,,,Felony,2016/08/09,2016/08/11,N,2,Not Convicted,Concluded,Not Convicted,Assault-Felony
636,15024415,,,,Felony,2016/07/29,2016/08/15,N,17,Convicted,Concluded,Convicted,Auto Theft
637,15024415,,,,Felony,2016/08/04,2016/08/15,N,11,Convicted,Concluded,Convicted,Auto Theft
638,15019304,,,,Felony,2016/07/12,2016/08/18,N,37,Convicted,Concluded,Convicted,Homicide
639,15005265,,,,Misdemeanor,2016/08/08,2016/08/19,N,11,Convicted,Concluded,Convicted,DUI
640,15001232,,,,Misdemeanor,2016/08/08,2016/08/19,N,11,Convicted,Concluded,Convicted,Assault-Misdemean
641,2494575,,,,Misdemeanor,2016/08/12,2016/08/19,N,7,Not Convicted,Not Concluded,Mistrial,Gun-Misdemeanor
642,15018751,,,,Misdemeanor,2016/08/17,2016/08/22,N,5,Not Convicted,Not Concluded,Mistrial,DUI
643,15027842,,,,Misdemeanor,2016/08/18,2016/08/22,N,4,Convicted,Concluded,Convicted,DUI
644,15025582,16004284,,,Felony,2016/07/14,2016/08/23,N,40,Convicted,Concluded,Convicted,Burglary-Auto
645,15020415,15017170,,,Felony,2016/07/14,2016/08/23,N,40,Convicted,Concluded,Convicted,Burglary-Auto
646,16004782,,,,Misdemeanor,2016/08/19,2016/08/23,N,4,Not Convicted,Concluded,Not Convicted,DUI
647,15024224,,,,Misdemeanor,2016/08/22,2016/08/26,N,4,Convicted,Concluded,Convicted,Resist/Obstruct/D
648,15022282,,,,Felony,2016/08/10,2016/08/29,N,19,Not Convicted,Concluded,Not Convicted,Assault-Felony
649,16011050,,,,Misdemeanor,2016/08/23,2016/08/29,N,6,Convicted,Concluded,Convicted,Trespass
650,16012774,,,,Misdemeanor,2016/08/25,2016/09/01,N,7,Convicted,Concluded,Convicted,Child Physical Ab
651,16006712,,,,Misdemeanor,2016/08/29,2016/09/01,N,3,Convicted,Concluded,Convicted,DUI
652,16013934,,,,Misdemeanor,2016/08/30,2016/09/01,N,2,Convicted,Concluded,Convicted,Assault-Misdemean
653,16008550,,,,Felony,2016/08/30,2016/09/01,N,2,Convicted,Concluded,Convicted,Stalking
654,15026518,,,,Misdemeanor,2016/09/02,2016/09/08,N,6,Convicted,Concluded,Convicted,Hit and Run
655,16011289,,,,Misdemeanor,2016/09/06,2016/09/09,N,3,Convicted,Concluded,Convicted,Assault-Misdemean
656,2482659,,,,Misdemeanor,2016/09/07,2016/09/16,N,9,Not Convicted,Not Concluded,Mistrial,DUI
657,16008639,,,,Felony,2016/09/13,2016/09/16,N,3,Not Convicted,Concluded,Not Convicted,Assault-Felony
658,2494539,,,,Misdemeanor,2016/09/14,2016/09/19,N,5,Convicted,Concluded,Convicted,DUI
659,16006595,,,,Felony,2016/08/24,2016/09/19,N,26,Convicted,Concluded,Convicted,Stalking
660,16010030,,,,Felony,2016/09/09,2016/09/20,N,11,Convicted,Concluded,Convicted,Auto Theft
661,16013708,,,,Misdemeanor,2016/09/19,2016/09/21,N,2,Convicted,Concluded,Convicted,Assault-Misdemean
662,16013544,,,,Misdemeanor,2016/09/01,2016/09/21,N,20,Convicted,Concluded,Convicted,Assault-Misdemean
663,16008312,,,,Felony,2016/09/15,2016/09/22,N,7,Not Convicted,Concluded,Not Convicted,Assault-Felony
664,16006782,,,,Misdemeanor,2016/09/20,2016/09/23,N,3,Convicted,Concluded,Convicted,Evading
665,2487145,,,,Misdemeanor,2016/09/20,2016/09/26,N,6,Not Convicted,Not Concluded,Mistrial,DUI
666,16012002,,,,Misdemeanor,2016/09/21,2016/09/27,N,6,Convicted,Concluded,Convicted,Assault-Misdemean
667,14031155,,,,Misdemeanor,2016/09/22,2016/09/28,N,6,Not Convicted,Not Concluded,Mistrial,DUI
668,16010493,,,,Misdemeanor,2016/09/27,2016/09/29,N,2,Convicted,Concluded,Convicted,Gun-Misdemeanor
669,16003167,,,,Felony,2016/09/13,2016/09/29,N,16,Not Convicted,Not Concluded,Mistrial,Assault-Felony
670,16013248,,,,Misdemeanor,2016/09/27,2016/09/30,N,3,Convicted,Concluded,Convicted,DUI
671,15005052,,,,Misdemeanor,2016/09/26,2016/09/30,N,4,Convicted,Concluded,Convicted,Domestic Violence
672,2488773,,,,Misdemeanor,2016/09/27,2016/09/30,N,3,Not Convicted,Concluded,Not Convicted,DUI
673,16010824,,,,Felony,2016/09/12,2016/10/04,N,22,Convicted,Concluded,Convicted,Assault-Felony
674,14019610,,,,Felony,2016/08/22,2016/10/05,N,44,Convicted,Concluded,Convicted,NA
675,14019610,,,,Felony,2016/08/23,2016/10/05,Y,43,Convicted,Concluded,Convicted,NA
676,14019486,,,,Felony,2016/08/23,2016/10/05,Y,43,Convicted,Concluded,Convicted,Homicide
677,2491552,,,,Misdemeanor,2016/10/03,2016/10/06,N,3,Convicted,Concluded,Convicted,DUI
678,16013501,,,,Misdemeanor,2016/09/30,2016/10/06,N,6,Convicted,Concluded,Convicted,Stay Away Violati
679,15026568,,,,Misdemeanor,2016/10/05,2016/10/07,N,2,Convicted,Concluded,Convicted,DUI
680,14027608,,,,Felony,2016/10/07,2016/10/11,N,4,Not Convicted,Not Concluded,Mistrial,Robbery 2nd Degre
681,2487046,,,,Misdemeanor,2016/10/05,2016/10/11,N,6,Not Convicted,Concluded,Not Convicted,DUI
682,16010959,,,,Felony,2016/09/19,2016/10/12,N,23,Convicted,Concluded,Convicted,Burglary-Resident
683,16009871,,,,Misdemeanor,2016/10/06,2016/10/13,N,7,Convicted,Concluded,Convicted,DUI
684,14019902,,,,Felony,2016/09/30,2016/10/13,N,13,Not Convicted,Not Concluded,Mistrial,Assault-Felony
685,16012234,,,,Felony,2016/10/03,2016/10/14,N,11,Not Convicted,Concluded,Not Convicted,Burglary-Resident
686,15023270,,,,Misdemeanor,2016/10/07,2016/10/17,N,10,Convicted,Concluded,Convicted,DUI
687,16012015,,,,Felony,2016/10/04,2016/10/18,N,14,Not Convicted,Concluded,Not Convicted,Assault-Felony
688,16012725,,,,Misdemeanor,2016/10/17,2016/10/19,N,2,Convicted,Concluded,Convicted,Gun-Misdemeanor
689,2492050,,,,Misdemeanor,2016/10/11,2016/10/19,N,8,Convicted,Concluded,Convicted,DUI
690,16015433,,,,Misdemeanor,2016/10/14,2016/10/19,N,5,Convicted,Concluded,Convicted,Threats
691,2491658,,,,Misdemeanor,2016/10/14,2016/10/20,N,6,Convicted,Concluded,Convicted,DUI
692,15024200,,,,Felony,2016/10/13,2016/10/24,N,11,Not Convicted,Concluded,Not Convicted,Gun-Felony
693,16000646,,,,Felony,2016/10/24,2016/10/25,N,1,Not Convicted,Concluded,Not Convicted,Fraud-Other
694,16004731,,,,Misdemeanor,2016/10/21,2016/10/26,N,5,Not Convicted,Concluded,Not Convicted,DUI
695,16005156,,,,Misdemeanor,2016/10/24,2016/10/28,N,4,Not Convicted,Not Concluded,Mistrial,DUI
696,16005939,,,,Felony,2016/10/25,2016/10/31,N,6,Not Convicted,Not Concluded,Mistrial,Gun-Felony
697,16012209,,,,Misdemeanor,2016/10/26,2016/10/31,N,5,Convicted,Concluded,Convicted,DUI
698,14022366,,,,Felony,2016/09/08,2016/11/01,N,54,Not Convicted,Not Concluded,Mistrial,Sexual Assault
699,16017184,,,,Misdemeanor,2016/10/26,2016/11/02,N,7,Convicted,Concluded,Convicted,Assault-Misdemean
700,2496376,,,,Misdemeanor,2016/10/28,2016/11/02,N,5,Not Convicted,Concluded,Not Convicted,Gun-Misdemeanor
701,16010555,,,,Felony,2016/10/21,2016/11/02,N,12,Not Convicted,Not Concluded,Mistrial,Burglary-Resident
702,16015479,,,,Misdemeanor,2016/10/25,2016/11/02,N,8,Convicted,Concluded,Convicted,Threats
703,16002473,,,,Misdemeanor,2016/11/02,2016/11/04,N,2,Not Convicted,Concluded,Not Convicted,Gun-Misdemeanor
704,16008771,,,,Felony,2016/10/06,2016/11/07,N,32,Convicted,Concluded,Convicted,Assault-Felony
705,16013785,,,,Felony,2016/11/02,2016/11/09,N,7,Convicted,Concluded,Convicted,Threats
706,16005865,,,,Misdemeanor,2016/11/07,2016/11/10,N,3,Convicted,Concluded,Convicted,DUI
707,2498125,,,,Misdemeanor,2016/11/09,2016/11/14,N,5,Convicted,Concluded,Convicted,Theft- Non-Auto
708,15014302,,,,Misdemeanor,2016/11/07,2016/11/14,N,7,Not Convicted,Not Concluded,Mistrial,DUI
710,14025573,,,,Misdemeanor,2016/11/08,2016/11/15,N,7,Not Convicted,Concluded,Not Convicted,DUI
711,15016540,,,,Felony,2016/11/09,2016/11/16,N,7,Not Convicted,Concluded,Not Convicted,Child Physical Ab
712,16012981,,,,Felony,2016/11/03,2016/11/16,N,13,Convicted,Concluded,Convicted,Sexual Assault
713,2497078,,,,Misdemeanor,2016/11/15,2016/11/18,N,3,Convicted,Concluded,Convicted,Hit and Run
714,16016604,,,,Misdemeanor,2016/11/22,2016/11/29,N,7,Convicted,Concluded,Convicted,Gun-Misdemeanor
715,16014288,,,,Misdemeanor,2016/11/21,2016/11/29,N,8,Not Convicted,Concluded,Not Convicted,DUI
716,2487170,,,,Misdemeanor,2016/11/22,2016/11/29,N,7,Convicted,Concluded,Convicted,Gun-Misdemeanor
717,16007834,,,,Felony,2016/11/17,2016/11/30,N,13,Convicted,Concluded,Convicted,Child Sexual Abus
718,16005584,,,,Misdemeanor,2016/11/29,2016/12/01,N,2,Convicted,Concluded,Convicted,DUI
719,15025729,,,,Felony,2016/11/18,2016/12/01,N,13,Not Convicted,Concluded,Not Convicted,Homicide
720,16005584,,,,Misdemeanor,2016/11/28,2016/12/01,N,3,Convicted,Concluded,Convicted,DUI
721,16006765,,,,Misdemeanor,2016/11/30,2016/12/06,N,6,Convicted,Concluded,Convicted,DUI
722,16017506,,,,Misdemeanor,2016/12/01,2016/12/06,N,5,Not Convicted,Not Concluded,Mistrial,Elder Abuse-Physi
723,16012362,,,,Misdemeanor,2016/11/29,2016/12/07,N,8,Convicted,Concluded,Convicted,DUI
724,16008619,,,,Misdemeanor,2016/12/02,2016/12/07,N,5,Convicted,Concluded,Convicted,Assault-Misdemean
725,16010159,,,,Misdemeanor,2016/12/05,2016/12/08,N,3,Convicted,Concluded,Convicted,DUI
726,16006935,,,,Felony,2016/12/01,2016/12/09,N,8,Not Convicted,Concluded,Not Convicted,Gun-Felony
727,16010808,,,,Felony,2016/12/07,2016/12/13,N,6,Convicted,Concluded,Convicted,290 Failure to Re
728,15018751,,,,Misdemeanor,2016/12/06,2016/12/13,N,7,Convicted,Concluded,Convicted,DUI
729,2496535,,,,Misdemeanor,2016/12/08,2016/12/14,N,6,Convicted,Concluded,Convicted,DUI
730,16013940,,,,Misdemeanor,2016/11/30,2016/12/14,N,14,Not Convicted,Not Concluded,Mistrial,Resist/Obstruct/D
731,10032063,,,,Felony,2016/11/30,2016/12/15,N,15,Convicted,Concluded,Convicted,NA
732,15017368,,,,Misdemeanor,2016/12/01,2016/12/16,N,15,Convicted,Concluded,Convicted,DUI
733,16016916,,,,Felony,2016/12/13,2016/12/19,N,6,Convicted,Concluded,Convicted,Burglary-Auto
734,16020130,,,,Misdemeanor,2016/12/14,2016/12/19,N,5,Convicted,Concluded,Convicted,Assault-Misdemean
735,16004908,,,,Misdemeanor,2016/12/05,2016/12/19,N,14,Convicted,Concluded,Convicted,DUI
736,2498148,,,,Misdemeanor,2016/12/14,2016/12/20,N,6,Convicted,Concluded,Convicted,Assault-Misdemean
737,15000462,,,,Felony,2016/10/18,2016/12/20,Y,63,Convicted,Concluded,Convicted,Homicide
738,15000453,,,,Felony,2016/10/18,2016/12/20,Y,63,Not Convicted,Concluded,Not Convicted,Homicide
739,16004846,,,,Misdemeanor,2016/12/15,2016/12/21,N,6,Not Convicted,Not Concluded,Mistrial,DUI
740,2491126,,,,Misdemeanor,2016/12/16,2016/12/21,N,5,Convicted,Concluded,Convicted,Gun-Misdemeanor
741,13000104,,,,Felony,2016/12/05,2016/12/22,N,17,Not Convicted,Concluded,Not Convicted,Homicide
742,16016603,,,,Misdemeanor,2016/12/21,2016/12/22,N,1,Not Convicted,Concluded,Not Convicted,Assault-Misdemean
743,16018271,,,,Misdemeanor,2016/12/20,2016/12/23,N,3,Convicted,Concluded,Convicted,DUI
744,2488229,,,,Misdemeanor,2016/12/28,2016/12/30,N,2,Not Convicted,Concluded,Not Convicted,14601/14602: Susp
