ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
56722,160589384,16013451,2019/01/09,MTR,",148.9(a),148.9A,186.22(a),186.22(b)(1),186.22A,459,466,484(A),484(a),487(A),487(a),496(A),496(a),",BURA,Burglary-Auto,Motion to Revoke
56724,160622934,16015196,2019/01/09,MTR,",12022(b)(1),20002(A),20002(a),211,23103(A),23103(a),245(A)4,",ROB2,Robbery 2nd Degre,Motion to Revoke
56747,170478040,17008660,2019/01/09,MTR,",11364(A),11364(a),466,485,594(B)(2)(A),594(b)(2)(A),",BURA,Burglary-Auto,Motion to Revoke
56770,171006143,17018370,2019/01/09,MTR,",459,487(A),487(a),594(B)1,",BURC,Burglary-Commerci,Motion to Revoke
56775,180045140,18000987,2019/01/09,MTR,",11352(A),30600(A),487(A),487(a),",DRUG,Narcotics,Motion to Revoke
56778,Z20180219-18002790,18002790,2019/01/09,MTR,",594(B)1,",VAN,Vandalism,Motion to Revoke
56823,180845934,18017422,2019/01/09,MTR,",11351,11351.5,11377(A),11378,12022.1(b),148.9(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56242,180856436,19000521,2019/01/10,Felony,",148(A)1,243(E)1,273.5(A),2800.2A,422,",ASLT,Assault-Felony,New Filing
56243,180975581,2513783,2019/01/10,Misdemeanor,",11377(A),21201D1,",DRUG,Narcotics,New Filing
56244,190023211,19000541,2019/01/10,Felony,",148(A)1,236,273.5(A),273.5F1,",ASLT,Assault-Felony,New Filing
56245,190023023,19000520,2019/01/10,Felony,",245(A)4,245(a)(4),273.5(f)(1),273.5F1,273A(A),368(B)1,422,487(A),487(a),",ASLT,Assault-Felony,New Filing
56246,180850933,19000536,2019/01/10,Felony,",10851(A),12022.1(b),459,466,496D(A),",BURR,Burglary-Resident,New Filing
56247,190023841,19000552,2019/01/10,Felony,",12022(b)(1),242,245(A)1,245(A)4,245(a)(1),417(A)1,422,",ASLT,Assault-Felony,New Filing
56248,190023261,19000546,2019/01/10,Felony,",459,466,",BURC,Burglary-Commerci,New Filing
56249,190025342,19000579,2019/01/10,Misdemeanor,",166(A)4,242,",ASLT,Assault-Misdemean,New Filing
56250,190023205,19000534,2019/01/10,Misdemeanor,",148.9(A),166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
56251,190021005,19000555,2019/01/10,Felony,",288.3(A),",SAA,Sexual Assault,New Filing
56252,190023164,19000532,2019/01/10,Felony,",11350(A),11378,1203.073(b)(2),",DRUG,Narcotics,New Filing
56253,190024930,19000568,2019/01/10,Felony,",487(A),490.2(A),",THFT,Theft-Non Auto,New Filing
56254,190024338,19000567,2019/01/10,Felony,",10852,11350(A),11364(A),12022.1(b),466,594B2A,664/10851,",AUTO,Auto Theft,New Filing
56255,190024275,19000560,2019/01/10,Felony,",30600(A),30605A,32310A,",GUN,Gun-Felony,New Filing
56256,190023493,19000603,2019/01/10,Misdemeanor,",647(A),",OTHM,Other-Misdemeanor,New Filing
56257,190025483,19000586,2019/01/10,Felony,",243(E)1,273A(B),591.5,",ASLT,Assault-Felony,New Filing
56258,190024548,19000574,2019/01/10,Felony,",11351,11359(B),11359(b),11366,11370.1(A),",DRUG,Narcotics,New Filing
56259,190024548,19000606,2019/01/10,Felony,",11351,11359(B),11366,11370.1(A),1203.073(b)(1),182(A)1,29800A1,30305A1,496(A),",DRUG,Narcotics,New Filing
56260,190024297,2513936,2019/01/10,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56261,Z20190110-19000518,19000518,2019/01/10,Misdemeanor,",148.9(A),148.9(a),23152(A),23152(B),23578,31,",DUI,DUI,New Filing
56262,180868027,19008521,2019/01/10,Felony,",12022.1(b),459,496(A),594(B)1,667.5(c)(21),",BURR,Burglary-Resident,New Filing
56708,160030804,16000741,2019/01/10,MTR,",290.012(a),290.012A,290.11A,451(D),451(d),453(A),594(B)1,",ARS,Arson,Motion to Revoke
56771,171012009,17018487,2019/01/10,MTR,",236,245(A)4,245(a)(4),273.5(A),273A(A),",ASLT,Assault-Felony,Motion to Revoke
56805,180553369,18011381,2019/01/10,MTR,",11351,11351.5,32,",DRUG,Narcotics,Motion to Revoke
56809,180414761,18013801,2019/01/10,MTR,",25850(A),29800(a)(1),29800A1,",GUN,Gun-Felony,Motion to Revoke
56263,190027730,19000648,2019/01/11,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
56264,190027304,19000646,2019/01/11,Misdemeanor,",148.4A2,",OTHM,Other-Misdemeanor,New Filing
56265,190025706,19000604,2019/01/11,Felony,",11350(A),11350(a),11351,11352(A),11352(a),11364(A),11364(a),11370.1(A),11375B1,11378,11379(A),11379(a),",DRUG,Narcotics,New Filing
56266,190027354,19000640,2019/01/11,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56267,190027326,19000634,2019/01/11,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
56268,190027928,19000663,2019/01/11,Felony,",148(A)1,20001(A),20002(A),20002(a),",HIT,Hit and Run,New Filing
56269,190026011,19000614,2019/01/11,Felony,",417(A)1,422,422.75(a),",THRE,Threats,New Filing
56270,180871274,19000636,2019/01/11,Felony,",182(A)1,211,240,245(A)4,484E(A),484G(A),484g(a),",ROB2,Robbery 2nd Degre,New Filing
56271,190025574,19000587,2019/01/11,Misdemeanor,",242,243(E)1,243(e)(1),",ASLT,Assault-Misdemean,New Filing
56272,190027558,19000649,2019/01/11,Felony,",11351,11375(b)(1),11375B1,11378,11379.2,32,",DRUG,Narcotics,New Filing
56273,180885491,19000653,2019/01/11,Felony,",12022.7(a),243(D),243(d),245(A)4,",ASLT,Assault-Felony,New Filing
56274,190027138,19000638,2019/01/11,Felony,",459,470(D),487(a),664/467A,",THFT,Theft-Non Auto,New Filing
56275,190027194,2513974,2019/01/11,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56276,Z20190111-19000651,19000651,2019/01/11,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
56277,190027815,2514443,2019/01/11,Misdemeanor,",647(B)1,",SOL,Solicitation,New Filing
56278,190027859,2514444,2019/01/11,Misdemeanor,",647(B)1,",SOL,Solicitation,New Filing
56279,Z20190111-02513894,2513894,2019/01/11,Felony,",646.9(A),",CNV,Conversion,New Filing
56696,141092978,14033067,2019/01/11,MTR,",10851(A),14601.2(A),14601.2(a),148(a)(1),245(C),245(c),2800.2A,466,496DA,781,",ASLT,Assault-Felony,Motion to Revoke
56711,160319313,16007413,2019/01/11,MTR,",11378,12022(b)(1),148.9(A),211,422,459,496(A),",ROB2,Robbery 2nd Degre,Motion to Revoke
56720,160562841,16012893,2019/01/11,MTR,",10851(A),12500(A),466,466.5(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56744,170252060,17004571,2019/01/11,MTR,",242,459,459.5(A),",THFT,Theft- Non-Auto,Motion to Revoke
56762,170088831,17015971,2019/01/11,MTR,",10851(a),496(A),496D(A),496d(a),664/10851,666.5,",AUTO,Auto Theft,Motion to Revoke
56764,170913228,17016516,2019/01/11,MTR,",20170(A),211,242,245(A)4,245(a)(4),664/211,",ROB2,Robbery 2nd Degre,Motion to Revoke
56768,170977763,17017813,2019/01/11,MTR,",11351.5,14601.1(A),16028(a),21801(A),24600(B),32,",DRUG,Narcotics,Motion to Revoke
56779,180141500,18003059,2019/01/11,MTR,",211,459,",ROB2,Robbery 2nd Degre,Motion to Revoke
56280,180738072,19000666,2019/01/12,Felony,",459,",BURC,Burglary-Commerci,New Filing
56281,190029128,19000676,2019/01/12,Felony,",11351,11351.5,11378,148(A)1,647(F),647(f),",DRUG,Narcotics,New Filing
56282,190297479,19000678,2019/01/12,Felony,",11351,11351.5,11364(A),11378,166(A)4,166(a)(4),",DRUG,Narcotics,New Filing
56283,190030062,19000692,2019/01/12,Felony,",12022(b)(1),1203(e)(2),211,459,490.2(A),490.2(a),",ROB2,Robbery 2nd Degre,New Filing
56284,190028318,19000662,2019/01/12,Felony,",25400(a)(1),25400A1,25850(A),25850(a),30305(a)(1),30305A1,",GUN,Gun-Felony,New Filing
56285,190030153,19000695,2019/01/12,Felony,",166(C)1,166(c)(1),236,243(E)1,243(e)(1),245(A)4,273.5(A),594(B)1,594(b)(1),",ASLT,Assault-Felony,New Filing
56286,190028437,19000665,2019/01/12,Felony,",12022.7(a),243(D),243(d),245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
56287,190028192,19000660,2019/01/12,Felony,",148(A)1,243(B),594(B)1,",VAN,Vandalism,New Filing
56288,180972402,19000669,2019/01/12,Felony,",1203.055(a),243(D),245(A)4,245.2,368(B)1,422.6(A),",ASLT,Assault-Felony,New Filing
56289,180519167,19000739,2019/01/12,Felony,",11351,11351.5,11378,12022.1(b),1203.07(a)(1),66411378,",DRUG,Narcotics,New Filing
56290,190029190,2513957,2019/01/12,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56291,Z18000101-19000654,19000654,2019/01/12,Misdemeanor,",23103,23152(A),23152(B),31,",DUI,DUI,New Filing
56292,Z18000101-19000656,19000656,2019/01/12,Misdemeanor,",23103,23152(A),23152(B),5200(A),5200(a),",DUI,DUI,New Filing
56814,180705156,18014977,2019/01/12,MTR,",211,459,487(A),487(a),",ROB2,Robbery 2nd Degre,Motion to Revoke
56817,180735921,18015103,2019/01/12,MTR,",245(A)1,245(A)4,",ASLT,Assault-Felony,Motion to Revoke
56293,190032046,19000717,2019/01/13,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56294,190032234,19000729,2019/01/13,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
56295,190660622,19000709,2019/01/13,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
56296,190030498,19000701,2019/01/13,Felony,",236,243(E)1,243(e)(1),245(A)4,273.5(A),",ASLT,Assault-Felony,New Filing
56297,190030987,19000721,2019/01/13,Felony,",11350(A),18710(A),18715(A),18720,18740,4573,594(B)1,",ARS,Arson,New Filing
56298,180965930,19000698,2019/01/13,Felony,",245(A)1,245(A)4,245(a)(4),32,",ASLT,Assault-Felony,New Filing
56299,190029811,19000719,2019/01/13,Felony,",10851(A),11364(A),11375B1,11377(A),496D(A),496D,",AUTO,Auto Theft,New Filing
56300,190026152,19000714,2019/01/13,Misdemeanor,",10851(A),11364(A),148(A)1,466,496D(A),",AUTO,Auto Theft,New Filing
56301,190032676,19000733,2019/01/13,Misdemeanor,",12500(A),25400(a)(1),25400A1,25850(A),25850(a),",GUN,Gun-Misdemeanor,New Filing
56302,190032529,19000735,2019/01/13,Felony,",12500(A),12500(a),20001(A),20002(A),20002(a),2800(A),2800.2A,69(A),69(a),",HIT,Hit and Run,New Filing
56303,190032002,19000800,2019/01/13,Felony,",211,245(A)4,368(B)1,69(A),",ROB2,Robbery 2nd Degre,New Filing
56304,190031286,2513956,2019/01/13,Misdemeanor,",242,490.2(A),",THFT,Theft- Non-Auto,New Filing
56305,Z20190113-19000696,19000696,2019/01/13,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
56306,Z20190113-19000694,19000694,2019/01/13,Misdemeanor,",23103,23152(A),23152(B),23152(a),",DUI,DUI,New Filing
56307,190030987,19001698,2019/01/13,Felony,",11350(A),18710(A),18715(A),18720,18740,4573,594(B)1,",ARS,Arson,New Filing
56308,190032096,2514494,2019/01/13,Misdemeanor,",487(A),",THFT,Theft- Non-Auto,New Filing
56698,150234276,15006332,2019/01/13,MTR,",211,487(A),",ROB2,Robbery 2nd Degre,Motion to Revoke
56793,180443271,18009259,2019/01/13,MTR,",11351,11351.5,11364(A),11378,12022.1(b),1203.07(a)(1),166(A)4,",DRUG,Narcotics,Motion to Revoke
56309,190032999,19000770,2019/01/14,Felony,",242,422,459,466,496(A),",BURC,Burglary-Commerci,New Filing
56310,190032682,19000736,2019/01/14,Felony,",11370.1(A),11377(A),12022.1(b),166(C)1,211,243(E)1,25850(A),29800(a)(1),29800A1,",ROB2,Robbery 2nd Degre,New Filing
56311,190033527,19000762,2019/01/14,Misdemeanor,",171b(a),21310,602.1(A),",TRES,Trespass,New Filing
56312,190034371,19000772,2019/01/14,Misdemeanor,",490.2(a),490.2A,496(A),",THFT,Theft- Non-Auto,New Filing
56313,190033674,19000756,2019/01/14,Misdemeanor,",11364(A),11364(a),148(A)1,602.1(A),",TRES,Trespass,New Filing
56314,190033890,19000766,2019/01/14,Misdemeanor,",594(B)1,594(b)(1),594(b)(2)(A),594B2A,NOTINTBL,",VAN,Vandalism,New Filing
56315,190032870,19000749,2019/01/14,Felony,",20001(A),",HIT,Hit and Run,New Filing
56316,190031753,19000738,2019/01/14,Felony,",10851(A),12500(A),466,496D(A),",AUTO,Auto Theft,New Filing
56317,190033135,19000763,2019/01/14,Felony,",11351,11351.5,11378,12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
56318,Z20190114-19000764,19000764,2019/01/14,Felony,",10851(A),14601.1(A),14601.1(a),496D(A),",AUTO,Auto Theft,New Filing
56319,190006671,19000730,2019/01/14,Felony,",10851(A),11364(A),14601.1(A),496D(A),",AUTO,Auto Theft,New Filing
56320,190034478,19000775,2019/01/14,Felony,",12022.5(a),245(B),245(b),25400A2,25850(A),29800A1,30305A1,417(B),417(b),422,",GUN,Gun-Felony,New Filing
56321,190034967,19000782,2019/01/14,Felony,",12022.1(b),182(A)1,459,466,",BURA,Burglary-Auto,New Filing
56322,Z20190114-02513903,2513903,2019/01/14,Felony,",115(A),118(A),11880(A),186.11(a)(1),2108U,2109U,487(A),",IF,Insurance Fraud,New Filing
56323,190000051,19000750,2019/01/14,Misdemeanor,",10851(A),10851A,12500(A),12500(a),496D(A),496d(a),",AUTO,Auto Theft,New Filing
56324,190033884,19000760,2019/01/14,Misdemeanor,",11377(A),",DRUG,Narcotics,New Filing
56325,190033420,19000767,2019/01/14,Felony,",11364(A),11364(a),166(C)1,166(c)(1),25400(a)(2),25850(a),29805(A),29805(a),29820(B),29820(b),",GUN,Gun-Felony,New Filing
56326,190033680,19000773,2019/01/14,Felony,",11350(A),11351,11351.5,11352(A),11353.6(b),11353.6B,",DRUG,Narcotics,New Filing
56327,190034898,19000777,2019/01/14,Felony,",11350(A),11351,113623A1,21456(B),",DRUG,Narcotics,New Filing
56328,190035357,19000791,2019/01/14,Felony,",12022.1(b),12022.1B,182(A)1,459,",BURA,Burglary-Auto,New Filing
56329,190035357,19000786,2019/01/14,Felony,",14601.2(A),182(A)1,459,",BURA,Burglary-Auto,New Filing
56330,190035181,2513970,2019/01/14,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56331,190034826,2513971,2019/01/14,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56717,160478997,16011035,2019/01/14,MTR,",12500(A),23152(A),23152(B),23578,",DUI,DUI,Motion to Revoke
56749,170593660,17010649,2019/01/14,MTR,",12022(b)(1),211,245(A)4,",ROB2,Robbery 2nd Degre,Motion to Revoke
56788,180344027,18007203,2019/01/14,MTR,",11364(A),459,466,MTRDA,",BURA,Burglary-Auto,Motion to Revoke
56804,180545952,18011238,2019/01/14,MTR,",243(E)1,243(e)(1),245(A)4,273.5(A),",ASLT,Assault-Felony,Motion to Revoke
56830,180519355,2510504,2019/01/14,MTR,",459,490.2(A),490.2(a),602(T)1,",THFT,Theft- Non-Auto,Motion to Revoke
56332,190025314,19000576,2019/01/15,Misdemeanor,",148(A)1,69(A),69(a),",148,Resist/Obstruct/D,New Filing
56333,190037256,19000826,2019/01/15,Misdemeanor,",11364(A),490.2(A),",THFT,Theft- Non-Auto,New Filing
56334,180985132,19000840,2019/01/15,Felony,",12022.1(b),148(A)1,182(A)1,459,496(A),",BURA,Burglary-Auto,New Filing
56335,190035608,19000796,2019/01/15,Felony,",12022(b)(1),211,21310,422,490.2(A),496(A),496(a),",ROB2,Robbery 2nd Degre,New Filing
56336,Z20190115-19000813,19000813,2019/01/15,Misdemeanor,",11364(A),11377(A),466,",AUTO,Auto Theft,New Filing
56337,190036004,19000810,2019/01/15,Misdemeanor,",236,273.5(A),273.5(a),273.6(A),",ASLT,Assault-Misdemean,New Filing
56338,Z20190116-19000845,19000845,2019/01/15,Felony,",11350(A),12022.1(b),496(A),",RECP,Receiving Stolen,New Filing
56339,190036894,19000823,2019/01/15,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
56340,190035545,19000795,2019/01/15,Misdemeanor,",148(A)1,166(C)1,243(E)1,243(e)(1),",ASLT,Assault-Misdemean,New Filing
56341,180915424,19000842,2019/01/15,Felony,",594(B)1,",VAN,Vandalism,New Filing
56342,Z20190115-19000815,19000815,2019/01/15,Felony,",10851(A),466,496(A),496(a),496D(A),",AUTO,Auto Theft,New Filing
56343,180914636,19000833,2019/01/15,Felony,",311.11(a),311.11(c)(1),311.11(c)(2),311.11A,",CP,Child Pornography,New Filing
56344,190036355,2513977,2019/01/15,Misdemeanor,",459.5(A),466,",THFT,Theft- Non-Auto,New Filing
56345,190037228,2514065,2019/01/15,Misdemeanor,",242,243.3,415(1),",ASLT,Assault-Misdemean,New Filing
56705,150775195,15019961,2019/01/15,MTR,",290.011A,290.015(a),290.015A,",290,290 Failure to Re,Motion to Revoke
56801,180512387,18010562,2019/01/15,MTR,",10851(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56819,180761142,18015567,2019/01/15,MTR,",182(A)1,459,",BURA,Burglary-Auto,Motion to Revoke
56827,Z20161219-02499925,2499925,2019/01/15,MTR,",11351,",CNV,Conversion,Motion to Revoke
56828,Z20170113-02500439,2500439,2019/01/15,MTR,",459,",CNV,Conversion,Motion to Revoke
56346,190039070,19000867,2019/01/16,Misdemeanor,",242,245(A)1,245(A)4,245(a)(1),245(a)(4),273.5(A),273.5(a),",ASLT,Assault-Misdemean,New Filing
56347,190039597,19000873,2019/01/16,Felony,",29810(G),30600(A),30600(a),30600A,30605(A),30605(a),30605A,32000(a),32900,33410,",CNV,Conversion,New Filing
56348,190038339,19000864,2019/01/16,Felony,",148(A)1,148(a)(1),148.9(A),211,490.5(A),",ROB2,Robbery 2nd Degre,New Filing
56349,190039995,2513975,2019/01/16,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56350,190039707,19000880,2019/01/16,Felony,",211,487(A),487(a),490.2(A),490.2(a),496(A),496(a),",ROB2,Robbery 2nd Degre,New Filing
56351,190037977,19000850,2019/01/16,Misdemeanor,",242,594(b)(2)(A),594B2A,647(F),647(f),",VAN,Vandalism,New Filing
56352,Z20190116-19000882,19000882,2019/01/16,Felony,",10851(A),11364(A),11364(a),11377(A),466,466.6(A),496(A),496D(A),496d(a),664/10851,",AUTO,Auto Theft,New Filing
56353,190040011,2513976,2019/01/16,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56354,190040055,2514116,2019/01/16,Misdemeanor,",594(B)(2)(A),",VAN,Vandalism,New Filing
56355,190038038,2513993,2019/01/16,Misdemeanor,",594(B)(2)(A),",VAN,Vandalism,New Filing
56694,Z20140515-14013089,14013089,2019/01/16,MTR,",459,487(a),496(a),",CNV,Conversion,Motion to Revoke
56699,150239765,15006488,2019/01/16,MTR,",25850(A),25850(a),29800A1,",GUN,Gun-Felony,Motion to Revoke
56718,160510680,16011731,2019/01/16,MTR,",12022.1(b),12022.5(b),12022.53(b),148(A)1,207(A),209(B)1,211,245.2,246,246.3(A),246.3(a),25400(a)(1),25400A1,25850(A),25850(a),29800(a)(1),640(B)1,MTRDA,",KID,Kidnapping,Motion to Revoke
56725,160713793,16016091,2019/01/16,MTR,",211,487(C),",ROB2,Robbery 2nd Degre,Motion to Revoke
56733,160879113,16020612,2019/01/16,MTR,",236,273.5(A),273A(B),273a(b),",ASLT,Assault-Felony,Motion to Revoke
56758,170721673,17013089,2019/01/16,MTR,",12022.7(a),243(D),245(A)4,245(a)(4),",ASLT,Assault-Felony,Motion to Revoke
56760,170854428,17015429,2019/01/16,MTR,",459,487(A),487(a),",BURC,Burglary-Commerci,Motion to Revoke
56772,171023078,17018683,2019/01/16,MTR,",10851(A),12500(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
56356,190041962,19000922,2019/01/17,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56357,190040801,19000904,2019/01/17,Misdemeanor,",166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
56358,190040896,19000915,2019/01/17,Felony,",11352(A),12022.1(b),",DRUG,Narcotics,New Filing
56359,190014373,19000918,2019/01/17,Felony,",12022.1(b),459,664/459,",BURC,Burglary-Commerci,New Filing
56360,190041649,19000923,2019/01/17,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
56361,190040776,19000914,2019/01/17,Felony,",10851(A),12022.1(b),466,496(A),496(a),496D(A),496d(a),",AUTO,Auto Theft,New Filing
56362,190040679,19000908,2019/01/17,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
56363,190041382,19000928,2019/01/17,Felony,",148(A)1,487(A),490.2(A),490.2(a),",THFT,Theft-Non Auto,New Filing
56364,190040077,19000956,2019/01/17,Felony,",1170.12(c)(2)(C)(iii),148(A)1,148(a)(1),25850(A),29800A1,30305(a)(1),30305B1,667(e)(2)(C)(iii),",GUN,Gun-Felony,New Filing
56365,190040992,19000916,2019/01/17,Felony,",25400A1,25400A2,25850(A),29800A1,29900A1,30305A1,32310,",GUN,Gun-Felony,New Filing
56366,180849538,19000888,2019/01/17,Felony,",1203.065(a),261(A)2,",SAA,Sexual Assault,New Filing
56367,190041069,19000927,2019/01/17,Felony,",459,664/211,",ROB2,Robbery 2nd Degre,New Filing
56368,190041934,19000926,2019/01/17,Felony,",12022(b)(1),12022.7(a),12022.7A,187(a),245(A)1,664/187(A),",AHOM,Attempted Homicid,New Filing
56369,180806851,19000913,2019/01/17,Felony,",459,647(E),",BUR,Burglary,New Filing
56370,180921772,19000932,2019/01/17,Felony,",10851(A),12022(b)(1),12022.1(b),12022.1,211,496D(A),496D,",ROB2,Robbery 2nd Degre,New Filing
56371,190041655,19000921,2019/01/17,Misdemeanor,",166(A)4,166(a)(4),240,273.6(A),273.6(a),368(c),",STAY,Stay Away Violati,New Filing
56372,180914896,19000925,2019/01/17,Felony,",311.11(a),311.11(c)(2),311.11A,",CP,Child Pornography,New Filing
56373,Z20190117-19000886,19000886,2019/01/17,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
56374,190041514,19000920,2019/01/17,Misdemeanor,",14601.2(A),14601.2(a),16028(a),21460(A),23152(A),23152(b),23152B,23154(a),23154A,23538(b)(2),23577(a),23578,",DUI,DUI,New Filing
56754,Z20170822-17012352,17012352,2019/01/17,MTR,",11351,11359(B),11366,11375B1,11378,11378.5,",CNV,Conversion,Motion to Revoke
56375,190042681,19000935,2019/01/18,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
56376,190043225,19000960,2019/01/18,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
56377,190044126,19000991,2019/01/18,Felony,",11350(A),11351,11351.5,11352(A),11364(A),11364(a),11378,485,",DRUG,Narcotics,New Filing
56378,190044126,19000992,2019/01/18,Felony,",11352(A),11364(A),11364(a),30305A1,653(D),",DRUG,Narcotics,New Filing
56379,190044778,19000989,2019/01/18,Felony,",12022.7(e),12022.7E,240,242,243(D),243(E)1,245(A)4,273.5(A),",ASLT,Assault-Felony,New Filing
56380,190043322,19000963,2019/01/18,Misdemeanor,",148.9(a),166(A)4,166(c)(1),242,243(E)1,273.6(a),",ASLT,Assault-Misdemean,New Filing
56381,190044938,19001003,2019/01/18,Misdemeanor,",11377(A),",DRUG,Narcotics,New Filing
56382,190042631,19000947,2019/01/18,Felony,",11360A3,148(A)1,16028(a),21453(a),25400A1,25400A2,25850(A),25850(a),32310(A),5200(A),",GUN,Gun-Felony,New Filing
