ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
47930,180031967,18000694,2018/01/12,Felony,",25400(a)(2),25400A2,25850(A),25850(a),29800(a)(1),29800A1,29815(A),30305(a)(1),30305A1,30315,32310(A),32310(a),",GUN,Gun-Felony,New Filing
47931,180030981,18000664,2018/01/12,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
47932,180031343,18000675,2018/01/12,Felony,",11351,11351.5,11378,7.2.12M,",DRUG,Narcotics,New Filing
47933,Z20180113-18000724,18000724,2018/01/12,Felony,",20001(A),23153(A),23153(B),23153(G),23153(a),23153(b),",DUI,DUI,New Filing
47934,180032595,18000708,2018/01/12,Misdemeanor,",12500(A),16028(C),23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
47935,180035777,2507429,2018/01/12,Misdemeanor,",14601.2(A),4000(A),",TRAN,14601/14602: Susp,New Filing
47936,180031638,2508080,2018/01/12,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
47937,180010585,18000751,2018/01/13,Felony,",422,594(B)1,",THRE,Threats,New Filing
47938,180034074,18000737,2018/01/13,Felony,",11351,11351.5,12022.1(b),",DRUG,Narcotics,New Filing
47939,180034654,18000757,2018/01/13,Felony,",245(A)4,245.2,664/211,",ASLT,Assault-Felony,New Filing
47940,Z20180113-18000749,18000749,2018/01/13,Felony,",14601.1(A),148(A)1,20001(A),2800.2A,2800.3A,",EV,Evading,New Filing
47941,180035624,18000781,2018/01/13,Felony,",10851(A),148(A)1,245(C),496(A),496(a),496D(A),530.5(c)(2),530.5C2,",ASLT,Assault-Felony,New Filing
47942,180033139,18000726,2018/01/13,Felony,",12022(b)(1),187(A),192(A),192(a),245(A)1,",HOMI,Homicide,New Filing
47943,180035072,18000755,2018/01/13,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
47944,180035163,18000760,2018/01/13,Misdemeanor,",273.6(A),422,",STAY,Stay Away Violati,New Filing
47945,Z20180113-18000750,18000750,2018/01/13,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
47946,180035323,18000761,2018/01/13,Felony,",451(D),451(d),453(A),453(a),",ARS,Arson,New Filing
47947,Z20180113-18000722,18000722,2018/01/13,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
47948,180034444,18000754,2018/01/13,Felony,",11364(A),459,466,496(A),496(a),",BURA,Burglary-Auto,New Filing
47949,180035436,18000779,2018/01/13,Misdemeanor,",148(A)1,148.9(A),594(B)1,594(b)(1),",VAN,Vandalism,New Filing
47950,180035204,18000769,2018/01/13,Misdemeanor,",20002(A),21651(A),23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
47951,180082590,18001727,2018/01/13,Felony,",243.9(A),243.9(a),",ASLT,Assault-Felony,New Filing
47952,180034955,2507592,2018/01/13,Misdemeanor,",14601.1(A),148(A)1,16028(C),20002(A),415(1),4454(A),",HIT,Hit and Run,New Filing
47953,Z20180426-02508905,2508905,2018/01/13,Misdemeanor,",22107,23152(A),23152(B),23578,",DUI,DUI,New Filing
47954,180036058,18000791,2018/01/14,Felony,",12022.1(b),459,484(A),484(a),",BURR,Burglary-Resident,New Filing
47955,180037783,18000828,2018/01/14,Misdemeanor,",466,484g(a),487(a),496(a),530.5(a),530.5(c)(1),530.5(c)(2),530.5(c)(3),530.5(e),",FRD,Fraud,New Filing
47956,180036741,18000808,2018/01/14,Misdemeanor,",243(E)1,243(e)(1),",ASLT,Assault-Misdemean,New Filing
47957,180037545,18000820,2018/01/14,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
47958,180036280,18000800,2018/01/14,Misdemeanor,",11364(A),11377(A),11377(a),466,",DRUG,Narcotics,New Filing
47959,180036230,18000785,2018/01/14,Misdemeanor,",243(E)1,422,",ASLT,Assault-Misdemean,New Filing
47960,180035765,18000774,2018/01/14,Felony,",290.011(a),290.011A,290.012(a),290.012A,",290,290 Failure to Re,New Filing
47961,180036296,18000789,2018/01/14,Felony,",242,243(D),245(A)4,459,",ASLT,Assault-Felony,New Filing
47962,180037614,18000819,2018/01/14,Felony,",487(A),487,",THFT,Theft-Non Auto,New Filing
47963,180037727,18000826,2018/01/14,Misdemeanor,",594(B)(2)(A),594(b)(2)(A),",VAN,Vandalism,New Filing
47964,Z20180114-18000777,18000777,2018/01/14,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
47965,180029649,18000811,2018/01/14,Felony,",10851(A),12022.1(b),14601.1(A),148(A)1,23103(A),466,496D(A),",AUTO,Auto Theft,New Filing
47966,180037830,18000832,2018/01/14,Misdemeanor,",245(A)4,245(a)(4),594(B)1,594(b)(1),602(M),602.5(A),",VAN,Vandalism,New Filing
47967,180037028,18000809,2018/01/14,Felony,",459,466,",BURA,Burglary-Auto,New Filing
47968,180037686,18000835,2018/01/14,Felony,",10852,12022.1(b),148(A)1,459,466,496(A),496(a),",BURA,Burglary-Auto,New Filing
47969,180036105,18000830,2018/01/14,Felony,",12022(b)(1),12022.7(a),1203(e)(1),1203(e)(2),1203(e)(3),12500(A),243(D),245(A)1,664/187A,664/211,",AHOM,Attempted Homicid,New Filing
47970,180037852,2507312,2018/01/14,Misdemeanor,",11377(A),153(A),",DRUG,Narcotics,New Filing
47971,Z20180114-18000775,18000775,2018/01/14,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
47972,Z20180114-18000778,18000778,2018/01/14,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
47973,170860641,18001905,2018/01/14,Felony,",12022(b)(1),211,22810(A),22810(a),22810(g)(1),22810G1,594(B)1,",ROB2,Robbery 2nd Degre,New Filing
47974,180037482,18000816,2018/01/14,Felony,",136.1(a)(2),242,273.6(a),368(c),",ASLT,Assault-Felony,New Filing
47975,170945378,18000847,2018/01/15,Felony,",12022(b)(1),236,245(A)1,245(A)4,273.5(A),422,",ASLT,Assault-Felony,New Filing
47976,180038236,18000844,2018/01/15,Felony,",1192.7(c)(8),12022.7(c),243(D),243(d),245(A)1,368(B)1,368(b)(2),",ASLT,Assault-Felony,New Filing
47977,180039080,18000851,2018/01/15,Felony,",12022.1(b),148(A)1,148.9(A),211,664/211,",ROB2,Robbery 2nd Degre,New Filing
47978,180038173,18000839,2018/01/15,Felony,",148(A)1,422,594B2A,602(M),",THRE,Threats,New Filing
47979,180039080,18000858,2018/01/15,Felony,",148(A)1,148.9(A),211,487(A),",ROB2,Robbery 2nd Degre,New Filing
47980,180039397,18000852,2018/01/15,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
47981,180040015,18000870,2018/01/15,Felony,",11350(A),459,466,484(A),487(A),",THFT,Theft-Non Auto,New Filing
47982,180038054,18000841,2018/01/15,Felony,",459,",BURA,Burglary-Auto,New Filing
47983,180038101,18000834,2018/01/15,Felony,",12022.1(b),459,466,594(b)(2)(A),594B2A,",BURA,Burglary-Auto,New Filing
47984,180039024,18000859,2018/01/15,Felony,",12022.7(a),243(D),245(A)4,",ASLT,Assault-Felony,New Filing
47985,180039648,18000926,2018/01/15,Felony,",290.011(a),290.011A,290.012(a),290.012A,",290,290 Failure to Re,New Filing
47986,180039745,2507274,2018/01/15,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
47987,Z20180123-02507399,2507399,2018/01/15,Misdemeanor,",14601.1(A),16028(a),23247(E),",TRAN,14601/14602: Susp,New Filing
47988,180039109,2507379,2018/01/15,Misdemeanor,",12500(A),14601.2(A),22350,",TRAN,14601/14602: Susp,New Filing
47989,180039284,2507920,2018/01/15,Misdemeanor,",484(A),490.2(a),490.2A,496(A),530.5(E),",THFT,Theft- Non-Auto,New Filing
47990,180041530,18000901,2018/01/16,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
47991,180042594,18000925,2018/01/16,Misdemeanor,",594B2A,602(M),",TRES,Trespass,New Filing
47992,180040372,18000874,2018/01/16,Misdemeanor,",166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
47993,180041091,18000911,2018/01/16,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
47994,180040510,18000943,2018/01/16,Misdemeanor,",496(A),496(a),594(b)(2)(A),594B2A,602(M),602(m),",VAN,Vandalism,New Filing
47995,180040429,18000887,2018/01/16,Felony,",12022.1(b),148(A)1,242,459,496(A),594(B)1,667.5(c)(21),",BURR,Burglary-Resident,New Filing
47996,180031268,18000903,2018/01/16,Felony,",12022.1(b),12022.7(a),12500(A),12500(a),20001(A),20001(b)(2),23105(A),23105(a),",HIT,Hit and Run,New Filing
47997,180041063,18000899,2018/01/16,Felony,",290.011,290.012A,",290,290 Failure to Re,New Filing
47998,180040322,18000878,2018/01/16,Misdemeanor,",166(a)(4),273A(A),273a(a),422,",CE,Child Endangermen,New Filing
47999,180042049,18000910,2018/01/16,Felony,",415(3),455,594(B)1,664/451B,",ARS,Arson,New Filing
48000,180042152,18000920,2018/01/16,Felony,",182(A)1,211,459,484G(B),484g(b),",ROB2,Robbery 2nd Degre,New Filing
48001,180042152,18000917,2018/01/16,Felony,",182(A)1,211,484G(B),484g(b),496(A),",ROB2,Robbery 2nd Degre,New Filing
48002,180042152,18000921,2018/01/16,Felony,",182(A)1,211,484G(A),484G(B),",ROB2,Robbery 2nd Degre,New Filing
48003,180042152,18000924,2018/01/16,Felony,",182(A)1,211,484G(B),484g(b),496(A),",ROB2,Robbery 2nd Degre,New Filing
48004,180042970,18000938,2018/01/17,Felony,",12022.1(b),459,496(A),496(a),594(b)(1),594B1,",BURC,Burglary-Commerci,New Filing
48005,180010529,18000259,2018/01/17,Felony,",459,466,",BURC,Burglary-Commerci,New Filing
48006,180044324,18000961,2018/01/17,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
48007,180040617,18000955,2018/01/17,Misdemeanor,",148(A)1,148(a)(1),242,243(b),415,422,4532(a)(2),",THRE,Threats,New Filing
48008,180043542,18000952,2018/01/17,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
48009,180044534,18001024,2018/01/17,Felony,",12022(b)(1),12022.7(a),148.9(A),243(D),245(A)1,245(A)4,422,664/187A,",AHOM,Attempted Homicid,New Filing
48010,180043047,18000941,2018/01/17,Felony,",12022.1(b),148.9(A),148.9(a),22810(e)(1),22810E1,466,530.5(c)(3),530.5C3,",FRD,Fraud-Other,New Filing
48011,180044750,18000969,2018/01/17,Felony,",11351,11351.5,148(A)1,148(a)(1),",DRUG,Narcotics,New Filing
48012,180045203,18000988,2018/01/17,Felony,",11364(A),459,667.5(c)(21),",BURR,Burglary-Resident,New Filing
48013,180042027,18000962,2018/01/17,Felony,",10851(A),12022.1(b),12500(A),148(A)1,21453(a),22350,23103(A),2800.2(a),2800.2A,496D(A),",AUTO,Auto Theft,New Filing
48014,180045140,18000987,2018/01/17,Felony,",11352(A),30600(A),487(A),487(a),",DRUG,Narcotics,New Filing
48015,180042936,18000935,2018/01/17,Felony,",11364(A),148.9(A),211,236,485,",ROB2,Robbery 2nd Degre,New Filing
48016,180010529,18000993,2018/01/17,Felony,",459,",BURR,Burglary-Resident,New Filing
48017,180033065,18000949,2018/01/17,Misdemeanor,",166(A)4,166(C)1,166(c)(1),",STAY,Stay Away Violati,New Filing
48018,180045526,18001000,2018/01/17,Felony,",242,273A(A),",CE,Child Endangermen,New Filing
48019,180042942,18000934,2018/01/17,Misdemeanor,",16028(C),23152(A),23152(B),23152(a),23578,",DUI,DUI,New Filing
48020,180043887,2507328,2018/01/17,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
48021,180049302,18001310,2018/01/17,Misdemeanor,",148(A)1,148(a)(1),243(B),243(b),4532(a)(2),6644532A,",OTHM,Other-Misdemeanor,New Filing
48022,Z20180117-18000933,18000933,2018/01/17,Misdemeanor,",23103,23152(A),23152(B),23152(b),",DUI,DUI,New Filing
48023,180042936,18001843,2018/01/17,Felony,",11364(A),148.9(A),211,236,485,",ROB2,Robbery 2nd Degre,New Filing
48024,180045479,18000990,2018/01/17,Misdemeanor,",12951(a),22350,23152(F),",DUI,DUI,New Filing
48025,180048097,18001049,2018/01/18,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
48026,180047049,18001047,2018/01/18,Misdemeanor,",12500(A),",OTHM,Other-Misdemeanor,New Filing
48027,180046665,18001036,2018/01/18,Felony,",12022(b)(1),148(A)1,211,212.5(a),245(A)1,245(A)4,245(a)(4),368(B)1,368(C),NOTINTBL,",ROB2,Robbery 2nd Degre,New Filing
48028,180045968,18001023,2018/01/18,Felony,",261.5(a),272(a)(1),273a(a),288(a),289(J),289(i),289(j),",CSA,Child Sexual Abus,New Filing
48029,170942443,18001042,2018/01/18,Felony,",211,487(C),",ROB2,Robbery 2nd Degre,New Filing
48030,170942443,18001043,2018/01/18,Felony,",211,487(C),",ROB2,Robbery 2nd Degre,New Filing
48031,180047566,18001044,2018/01/18,Felony,",451(D),453(A),594(B)1,",ARS,Arson,New Filing
48032,180047419,18001054,2018/01/18,Felony,",12022.53(b),211,25400A2,25850(A),496(A),",ROB2,Robbery 2nd Degre,New Filing
48033,170773458,18001021,2018/01/18,Felony,",12022.1(b),135,148.5(A),32,783,",OTHF,Other-Felony,New Filing
48034,180047516,18001050,2018/01/18,Felony,",459,487(A),487(a),",THFT,Theft-Non Auto,New Filing
48035,180045792,18001002,2018/01/18,Felony,",148(A)1,207(A),236,237(A),664/211,",ROB1,Robbery 1st Degre,New Filing
48036,171027826,18001034,2018/01/18,Misdemeanor,",422,",THRE,Threats,New Filing
48037,180047215,18001040,2018/01/18,Misdemeanor,",594(B)(2)(A),594(b)(2)(A),",VAN,Vandalism,New Filing
48038,Z20180118-02507303,2507303,2018/01/18,Felony,",245(A)1,",CNV,Conversion,New Filing
48039,180047425,2507533,2018/01/18,Misdemeanor,",14601.1,14601.2(A),16028(a),21655.5A,",TRAN,14601/14602: Susp,New Filing
48040,180049603,18001084,2018/01/19,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
48041,180049459,18001103,2018/01/19,Misdemeanor,",148(A)1,242,",ASLT,Assault-Misdemean,New Filing
48042,180049700,18001096,2018/01/19,Felony,",459,466,496(A),636.5,",BURA,Burglary-Auto,New Filing
48043,180048445,18001070,2018/01/19,Felony,",148.9(A),25400(a)(2),25400A2,25850(A),25850(a),",GUN,Gun-Felony,New Filing
48044,180050525,18001104,2018/01/19,Felony,",1203(e)(1),211,242,245(A)1,245(a)(1),594(B)1,594(b)(1),",ROB2,Robbery 2nd Degre,New Filing
48045,180050525,18001133,2018/01/19,Felony,",211,242,484(A),594(B)1,594(b)(1),",ROB2,Robbery 2nd Degre,New Filing
48046,180000102,18001082,2018/01/19,Felony,",10851(A),11364(A),11377(A),12022.1(b),496D(A),",AUTO,Auto Theft,New Filing
48047,180050650,18001100,2018/01/19,Felony,",10851(A),12022.1,148.9(A),148.9(a),496(D),496D(A),529(A)3,",AUTO,Auto Theft,New Filing
48048,Z20180119-18001065,18001065,2018/01/19,Felony,",11351,11352(A),11352(a),11366.5,11375B1,11378,11379(A),11379(a),1203.073(b)(1),1203.073(b)(2),",DRUG,Narcotics,New Filing
48049,180049095,2507382,2018/01/19,Misdemeanor,",459.5(a),490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
48050,180050882,18001110,2018/01/19,Felony,",236,245(A)1,245(A)4,245(a)(4),273.5(A),273.6(A),273A(A),273A(B),273a(b),",ASLT,Assault-Felony,New Filing
48051,180050729,18001112,2018/01/19,Misdemeanor,",14601.1(A),148(A)1,16028(a),20002(A),22107,23152(A),23152(B),23152(b),23222(A),23577(a),23578,4000(A)1,4000(a)(1),",DUI,DUI,New Filing
48052,Z20180120-18001111,18001111,2018/01/19,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
48053,180041308,18002856,2018/01/19,Felony,",459,466,",BURR,Burglary-Resident,New Filing
48054,180051012,2508458,2018/01/19,Misdemeanor,",602.5(A),",TRES,Trespass,New Filing
48055,Z20180119-18001063,18001063,2018/01/19,Misdemeanor,",23103(A),23152(A),23152(B),",DUI,DUI,New Filing
48056,Z20180119-18001060,18001060,2018/01/19,Misdemeanor,",23152(a),23152(b),23578,",DUI,DUI,New Filing
48057,Z20180113-18000748,18000748,2018/01/20,Misdemeanor,",11364(a),166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
48058,180052258,18001135,2018/01/20,Misdemeanor,",11364(A),166(A)4,",STAY,Stay Away Violati,New Filing
48059,180051448,18001123,2018/01/20,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
48060,180051921,18001134,2018/01/20,Felony,",459,",BURC,Burglary-Commerci,New Filing
48061,180053052,18001144,2018/01/20,Misdemeanor,",242,245(A)4,245(a)(4),",ASLT,Assault-Misdemean,New Filing
48062,170930551,18001164,2018/01/20,Felony,",10851(A),12022.1(b),2800.2A,4463(A),459,487(A),487(a),496(A),496D(A),496d(a),",BUR,Burglary,New Filing
48063,180053109,18001160,2018/01/20,Felony,",148(A)1,25850(A),29800A1,30305(a)(1),30305A1,",GUN,Gun-Felony,New Filing
48064,180052559,18001140,2018/01/20,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
48065,180053347,18001161,2018/01/20,Felony,",211,466,487(A),487(a),",THFT,Theft-Non Auto,New Filing
48066,180052496,18001146,2018/01/20,Felony,",16028(C),20002(A),20002(a),21650,22450(a),23103(A),23152(C),23152(E),23152(F),23152(c),24002,245(A)1,245(a)(1),594(B)1,664/187A,",ASLT,Assault-Felony,New Filing
48067,Z20180120-18001116,18001116,2018/01/20,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
48068,180052468,2508197,2018/01/20,Misdemeanor,",240,242,602(M),602(m),",ASLT,Assault-Misdemean,New Filing
48069,180052571,18001178,2018/01/21,Misdemeanor,",243(E)1,594(B)(2)(A),594(b)(2)(A),",ASLT,Assault-Misdemean,New Filing
48070,180055371,18001204,2018/01/21,Misdemeanor,",243(E)1,273a(b),591.5,",ASLT,Assault-Misdemean,New Filing
48071,180054388,18001190,2018/01/21,Felony,",148(A)1,211,459,496(A),69(A),69(a),",ROB2,Robbery 2nd Degre,New Filing
48072,180053911,18001180,2018/01/21,Felony,",459,487(A),487(a),496(A),",BURR,Burglary-Resident,New Filing
48073,180054276,18001188,2018/01/21,Felony,",11351,11351.5,",DRUG,Narcotics,New Filing
48074,180054298,18001187,2018/01/21,Felony,",11351,11351.5,11378,12022.1(b),",DRUG,Narcotics,New Filing
48075,180054862,18001195,2018/01/21,Felony,",182(A)1,459,466,496(A),",BURA,Burglary-Auto,New Filing
48076,180049089,18001198,2018/01/21,Felony,",459,496(A),496(a),",BURR,Burglary-Resident,New Filing
48077,180054884,18001218,2018/01/21,Felony,",496(A),",RECP,Receiving Stolen,New Filing
48078,180034563,18001300,2018/01/21,Felony,",10851(A),14601.1(A),20001(A),496D(A),",BURA,Burglary-Auto,New Filing
48079,180055581,18001206,2018/01/21,Felony,",12022.1(b),182(A)1,272(A)1,459,466,496(A),",BURA,Burglary-Auto,New Filing
48080,180055581,18001205,2018/01/21,Felony,",272(A)1,459,466,496(A),",BURA,Burglary-Auto,New Filing
48081,180055387,18001202,2018/01/21,Felony,",10851(A),12022.1(b),166(A)4,2800.2A,496D(A),",AUTO,Auto Theft,New Filing
48082,180000114,18001211,2018/01/21,Misdemeanor,",23103,23152(A),23152(B),",DUI,DUI,New Filing
48083,180053632,18001158,2018/01/21,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
48084,180000113,18001207,2018/01/21,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
48085,180053751,18001170,2018/01/21,Misdemeanor,",22107,23152(A),23152(B),23152(b),",DUI,DUI,New Filing
48086,180054555,18003010,2018/01/21,Felony,",10851(A),1192.7(c)(8),12022.7(a),14601.1(A),20001(A),23153(F),496D(A),",DUII,DUI with Injury,New Filing
48087,180059000,18001270,2018/01/22,Misdemeanor,",594(b)(2)(A),594B2A,",VAN,Vandalism,New Filing
48088,180058030,18001255,2018/01/22,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
48089,180057195,18001250,2018/01/22,Misdemeanor,",243(E)1,602(M),602(m),",ASLT,Assault-Misdemean,New Filing
48090,180057515,18001244,2018/01/22,Misdemeanor,",10852,",OTHM,Other-Misdemeanor,New Filing
48091,180056200,18001229,2018/01/22,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
48092,Z20180124-18001339,18001339,2018/01/22,Felony,",459,496(A),496(a),",BURC,Burglary-Commerci,New Filing
48093,180056034,18001226,2018/01/22,Felony,",11378,1203.073(b)(2),7.2.12M,",DRUG,Narcotics,New Filing
48094,180056379,18001236,2018/01/22,Felony,",211,242,243(D),664/211,",ROB2,Robbery 2nd Degre,New Filing
48095,180037880,18001231,2018/01/22,Misdemeanor,",10851(A),10851(a),11350(A),11364(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
48096,180057838,18001251,2018/01/22,Misdemeanor,",166(A)4,594(b)(2)(A),594B2A,",STAY,Stay Away Violati,New Filing
48097,180057446,18001246,2018/01/22,Felony,",211,243(D),487(a),",THFT,Theft-Non Auto,New Filing
48098,180056523,18001241,2018/01/22,Misdemeanor,",242,368(B)1,368(b)(1),",EAP,Elder Abuse-Physi,New Filing
48099,180053381,18001261,2018/01/22,Felony,",459,496(A),496(a),",BURR,Burglary-Resident,New Filing
48100,180058604,2507471,2018/01/22,Misdemeanor,",484(A),490.2(A),",THFT,Theft- Non-Auto,New Filing
48101,Z20180125-18001406,18001406,2018/01/22,Felony,",11370.1(A),11378,11379(A),11550(E),12022(c),12022.1(b),12022.1,23152(A),23152(F),25400A1,25850(A),29800A1,",GUN,Gun-Felony,New Filing
48102,180057236,2507919,2018/01/22,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
48103,180057305,2508196,2018/01/22,Misdemeanor,",314(1),647(A),647(a),",IE,Indecent Exposure,New Filing
48104,180057571,2507539,2018/01/22,Misdemeanor,",166(A)4,166(a)(4),",TRES,Trespass,New Filing
48105,180066461,18001297,2018/01/23,Felony,",11351,11351.5,148(A)1,",DRUG,Narcotics,New Filing
48106,180059226,18001274,2018/01/23,Felony,",12022(b)(1),211,243(D),245(A)1,245(A)4,459,490.2(A),496(A),594B2A,",ROB2,Robbery 2nd Degre,New Filing
48107,180060483,18001296,2018/01/23,Felony,",12022(b)(1),245(A)1,422,",ASLT,Assault-Felony,New Filing
48108,180062081,18001323,2018/01/23,Misdemeanor,",653X(A),",OTHM,Other-Misdemeanor,New Filing
48109,180060267,18001298,2018/01/23,Felony,",11350(A),11351,11351.5,11375B1,11378,",DRUG,Narcotics,New Filing
48110,180059301,18001282,2018/01/23,Felony,",148(A)1,459,",BURC,Burglary-Commerci,New Filing
48111,180026673,18001311,2018/01/23,Felony,",422,653M(B),69(A),69(a),",THRE,Threats,New Filing
48112,180061215,18001317,2018/01/23,Felony,",245(A)1,245(A)4,368(B)1,453(A),455,664/187A,",ARS,Arson,New Filing
